CIK,Company Name,form,accession_number,filing_date,primary_document,document_url,txt_file_url
0001942204,"MASTERWORKS 159, LLC",1-K,0001493152-24-016413,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942204/000149315224016413/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942204/000149315224016413/0001493152-24-016413.txt
0001942204,"MASTERWORKS 159, LLC",1-SA,0001493152-23-034263,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942204/000149315223034263/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942204/000149315223034263/0001493152-23-034263.txt
0001942201,"MASTERWORKS 160, LLC",1-K,0001493152-24-016415,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942201/000149315224016415/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942201/000149315224016415/0001493152-24-016415.txt
0001942201,"MASTERWORKS 160, LLC",1-SA,0001493152-23-034264,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942201/000149315223034264/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942201/000149315223034264/0001493152-23-034264.txt
0001942205,"MASTERWORKS 161, LLC",1-K,0001493152-24-016416,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942205/000149315224016416/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942205/000149315224016416/0001493152-24-016416.txt
0001942205,"MASTERWORKS 161, LLC",1-SA,0001493152-23-034265,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942205/000149315223034265/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942205/000149315223034265/0001493152-23-034265.txt
0001942396,"MASTERWORKS 162, LLC",1-K,0001493152-24-016418,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942396/000149315224016418/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942396/000149315224016418/0001493152-24-016418.txt
0001942396,"MASTERWORKS 162, LLC",1-SA,0001493152-23-034266,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942396/000149315223034266/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942396/000149315223034266/0001493152-23-034266.txt
0001942392,"MASTERWORKS 163, LLC",1-K,0001493152-24-016419,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942392/000149315224016419/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942392/000149315224016419/0001493152-24-016419.txt
0001942392,"MASTERWORKS 163, LLC",1-SA,0001493152-23-034267,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942392/000149315223034267/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942392/000149315223034267/0001493152-23-034267.txt
0001942222,"MASTERWORKS 164, LLC",1-K,0001493152-24-016420,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942222/000149315224016420/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942222/000149315224016420/0001493152-24-016420.txt
0001942222,"MASTERWORKS 164, LLC",1-SA,0001493152-23-034268,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942222/000149315223034268/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942222/000149315223034268/0001493152-23-034268.txt
0001942203,"MASTERWORKS 165, LLC",1-K,0001493152-24-016421,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942203/000149315224016421/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942203/000149315224016421/0001493152-24-016421.txt
0001942203,"MASTERWORKS 165, LLC",1-SA,0001493152-23-034269,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942203/000149315223034269/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942203/000149315223034269/0001493152-23-034269.txt
0001942202,"MASTERWORKS 166, LLC",1-K,0001493152-24-016424,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942202/000149315224016424/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942202/000149315224016424/0001493152-24-016424.txt
0001942202,"MASTERWORKS 166, LLC",1-SA,0001493152-23-034270,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942202/000149315223034270/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942202/000149315223034270/0001493152-23-034270.txt
0001942179,"MASTERWORKS 167, LLC",1-K,0001493152-24-016427,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942179/000149315224016427/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942179/000149315224016427/0001493152-24-016427.txt
0001942179,"MASTERWORKS 167, LLC",1-SA,0001493152-23-034271,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942179/000149315223034271/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942179/000149315223034271/0001493152-23-034271.txt
0001942388,"MASTERWORKS 168, LLC",1-K,0001493152-24-016458,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942388/000149315224016458/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942388/000149315224016458/0001493152-24-016458.txt
0001942388,"MASTERWORKS 168, LLC",1-SA,0001493152-23-034272,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942388/000149315223034272/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942388/000149315223034272/0001493152-23-034272.txt
0001942386,"MASTERWORKS 169, LLC",1-K,0001493152-24-016459,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942386/000149315224016459/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001942386/000149315224016459/0001493152-24-016459.txt
0001942386,"MASTERWORKS 169, LLC",1-SA,0001493152-23-034273,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942386/000149315223034273/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001942386/000149315223034273/0001493152-23-034273.txt
0001944157,"MASTERWORKS 170, LLC",1-K,0001493152-24-016460,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944157/000149315224016460/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944157/000149315224016460/0001493152-24-016460.txt
0001944157,"MASTERWORKS 170, LLC",1-SA,0001493152-23-034274,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944157/000149315223034274/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944157/000149315223034274/0001493152-23-034274.txt
0001944113,"MASTERWORKS 171, LLC",1-K,0001493152-24-016462,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944113/000149315224016462/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944113/000149315224016462/0001493152-24-016462.txt
0001944113,"MASTERWORKS 171, LLC",1-SA,0001493152-23-034275,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944113/000149315223034275/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944113/000149315223034275/0001493152-23-034275.txt
0001944251,"MASTERWORKS 172, LLC",1-K,0001493152-24-016466,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944251/000149315224016466/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944251/000149315224016466/0001493152-24-016466.txt
0001944251,"MASTERWORKS 172, LLC",1-SA,0001493152-23-034276,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944251/000149315223034276/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944251/000149315223034276/0001493152-23-034276.txt
0001944244,"MASTERWORKS 173, LLC",1-K,0001493152-24-016467,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944244/000149315224016467/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944244/000149315224016467/0001493152-24-016467.txt
0001944244,"MASTERWORKS 173, LLC",1-SA,0001493152-23-034277,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944244/000149315223034277/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944244/000149315223034277/0001493152-23-034277.txt
0001944249,"MASTERWORKS 174, LLC",1-K,0001493152-24-016469,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944249/000149315224016469/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944249/000149315224016469/0001493152-24-016469.txt
0001944249,"MASTERWORKS 174, LLC",1-SA,0001493152-23-034278,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944249/000149315223034278/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944249/000149315223034278/0001493152-23-034278.txt
0001944248,"MASTERWORKS 175, LLC",1-K,0001493152-24-016470,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944248/000149315224016470/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944248/000149315224016470/0001493152-24-016470.txt
0001944248,"MASTERWORKS 175, LLC",1-SA,0001493152-23-034279,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944248/000149315223034279/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944248/000149315223034279/0001493152-23-034279.txt
0001944250,"MASTERWORKS 176, LLC",1-K,0001493152-24-016472,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944250/000149315224016472/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944250/000149315224016472/0001493152-24-016472.txt
0001944250,"MASTERWORKS 176, LLC",1-SA,0001493152-23-034280,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944250/000149315223034280/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944250/000149315223034280/0001493152-23-034280.txt
0001944247,"MASTERWORKS 177, LLC",1-K,0001493152-24-016473,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944247/000149315224016473/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944247/000149315224016473/0001493152-24-016473.txt
0001944247,"MASTERWORKS 177, LLC",1-SA,0001493152-23-034281,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944247/000149315223034281/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944247/000149315223034281/0001493152-23-034281.txt
0001944218,"MASTERWORKS 178, LLC",1-K,0001493152-24-016475,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944218/000149315224016475/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944218/000149315224016475/0001493152-24-016475.txt
0001944218,"MASTERWORKS 178, LLC",1-SA,0001493152-23-034282,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944218/000149315223034282/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944218/000149315223034282/0001493152-23-034282.txt
0001944229,"MASTERWORKS 179, LLC",1-K,0001493152-24-016477,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944229/000149315224016477/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944229/000149315224016477/0001493152-24-016477.txt
0001944229,"MASTERWORKS 179, LLC",1-SA,0001493152-23-034283,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944229/000149315223034283/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944229/000149315223034283/0001493152-23-034283.txt
0001944217,"MASTERWORKS 180, LLC",1-K,0001493152-24-016480,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944217/000149315224016480/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001944217/000149315224016480/0001493152-24-016480.txt
0001944217,"MASTERWORKS 180, LLC",1-SA,0001493152-23-034284,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944217/000149315223034284/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001944217/000149315223034284/0001493152-23-034284.txt
0001951373,"MASTERWORKS 182, LLC",1-K,0001493152-24-016483,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001951373/000149315224016483/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001951373/000149315224016483/0001493152-24-016483.txt
0001951373,"MASTERWORKS 182, LLC",1-SA,0001493152-23-034285,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001951373/000149315223034285/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001951373/000149315223034285/0001493152-23-034285.txt
0001951661,"MASTERWORKS 183, LLC",1-K,0001493152-24-016499,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001951661/000149315224016499/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001951661/000149315224016499/0001493152-24-016499.txt
0001951661,"MASTERWORKS 183, LLC",1-SA,0001493152-23-034286,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001951661/000149315223034286/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001951661/000149315223034286/0001493152-23-034286.txt
0001951671,"MASTERWORKS 185, LLC",1-K,0001493152-24-016505,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001951671/000149315224016505/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001951671/000149315224016505/0001493152-24-016505.txt
0001951671,"MASTERWORKS 185, LLC",1-SA,0001493152-23-034288,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001951671/000149315223034288/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001951671/000149315223034288/0001493152-23-034288.txt
0001952293,"MASTERWORKS 186, LLC",1-K,0001493152-24-016509,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001952293/000149315224016509/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001952293/000149315224016509/0001493152-24-016509.txt
0001952293,"MASTERWORKS 186, LLC",1-SA,0001493152-23-034289,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001952293/000149315223034289/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001952293/000149315223034289/0001493152-23-034289.txt
0001952290,"MASTERWORKS 187, LLC",1-K,0001493152-24-016514,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001952290/000149315224016514/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001952290/000149315224016514/0001493152-24-016514.txt
0001952290,"MASTERWORKS 187, LLC",1-SA,0001493152-23-034290,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001952290/000149315223034290/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001952290/000149315223034290/0001493152-23-034290.txt
0001952376,"MASTERWORKS 188, LLC",1-K,0001493152-24-016518,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001952376/000149315224016518/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001952376/000149315224016518/0001493152-24-016518.txt
0001952376,"MASTERWORKS 188, LLC",1-SA,0001493152-23-034291,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001952376/000149315223034291/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001952376/000149315223034291/0001493152-23-034291.txt
0001952368,"MASTERWORKS 189, LLC",1-K,0001493152-24-016567,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001952368/000149315224016567/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001952368/000149315224016567/0001493152-24-016567.txt
0001952368,"MASTERWORKS 189, LLC",1-SA,0001493152-23-034292,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001952368/000149315223034292/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001952368/000149315223034292/0001493152-23-034292.txt
0001952925,"MASTERWORKS 190, LLC",1-K,0001493152-24-016574,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001952925/000149315224016574/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001952925/000149315224016574/0001493152-24-016574.txt
0001952925,"MASTERWORKS 190, LLC",1-SA,0001493152-23-034293,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001952925/000149315223034293/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001952925/000149315223034293/0001493152-23-034293.txt
0001952938,"MASTERWORKS 191, LLC",1-K,0001493152-24-016576,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001952938/000149315224016576/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001952938/000149315224016576/0001493152-24-016576.txt
0001952938,"MASTERWORKS 191, LLC",1-SA,0001493152-23-034294,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001952938/000149315223034294/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001952938/000149315223034294/0001493152-23-034294.txt
0001952929,"MASTERWORKS 192, LLC",1-K,0001493152-24-016580,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001952929/000149315224016580/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001952929/000149315224016580/0001493152-24-016580.txt
0001952929,"MASTERWORKS 192, LLC",1-SA,0001493152-23-034295,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001952929/000149315223034295/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001952929/000149315223034295/0001493152-23-034295.txt
0001952943,"MASTERWORKS 193, LLC",1-K,0001493152-24-016583,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001952943/000149315224016583/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001952943/000149315224016583/0001493152-24-016583.txt
0001952943,"MASTERWORKS 193, LLC",1-SA,0001493152-23-034296,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001952943/000149315223034296/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001952943/000149315223034296/0001493152-23-034296.txt
0001953962,"MASTERWORKS 194, LLC",1-K,0001493152-24-016586,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001953962/000149315224016586/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001953962/000149315224016586/0001493152-24-016586.txt
0001953962,"MASTERWORKS 194, LLC",1-SA,0001493152-23-034297,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001953962/000149315223034297/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001953962/000149315223034297/0001493152-23-034297.txt
0001953963,"MASTERWORKS 195, LLC",1-K,0001493152-24-016590,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001953963/000149315224016590/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001953963/000149315224016590/0001493152-24-016590.txt
0001953963,"MASTERWORKS 195, LLC",1-SA,0001493152-23-034298,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001953963/000149315223034298/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001953963/000149315223034298/0001493152-23-034298.txt
0001953836,"MASTERWORKS 196, LLC",1-K,0001493152-24-016594,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001953836/000149315224016594/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001953836/000149315224016594/0001493152-24-016594.txt
0001953836,"MASTERWORKS 196, LLC",1-SA,0001493152-23-034299,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001953836/000149315223034299/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001953836/000149315223034299/0001493152-23-034299.txt
0001953832,"MASTERWORKS 197, LLC",1-K,0001493152-24-016598,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001953832/000149315224016598/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001953832/000149315224016598/0001493152-24-016598.txt
0001953832,"MASTERWORKS 197, LLC",1-SA,0001493152-23-034300,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001953832/000149315223034300/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001953832/000149315223034300/0001493152-23-034300.txt
0001953828,"MASTERWORKS 198, LLC",1-K,0001493152-24-016601,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001953828/000149315224016601/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001953828/000149315224016601/0001493152-24-016601.txt
0001953828,"MASTERWORKS 198, LLC",1-SA,0001493152-23-034301,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001953828/000149315223034301/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001953828/000149315223034301/0001493152-23-034301.txt
0001955111,"MASTERWORKS 199, LLC",1-K,0001493152-24-016604,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001955111/000149315224016604/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001955111/000149315224016604/0001493152-24-016604.txt
0001955111,"MASTERWORKS 199, LLC",1-SA,0001493152-23-034302,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001955111/000149315223034302/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001955111/000149315223034302/0001493152-23-034302.txt
0001955142,"MASTERWORKS 200, LLC",1-K,0001493152-24-016607,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001955142/000149315224016607/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001955142/000149315224016607/0001493152-24-016607.txt
0001955142,"MASTERWORKS 200, LLC",1-SA,0001493152-23-034303,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001955142/000149315223034303/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001955142/000149315223034303/0001493152-23-034303.txt
0001955112,"MASTERWORKS 201, LLC",1-K,0001493152-24-016610,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001955112/000149315224016610/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001955112/000149315224016610/0001493152-24-016610.txt
0001955112,"MASTERWORKS 201, LLC",1-SA,0001493152-23-034304,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001955112/000149315223034304/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001955112/000149315223034304/0001493152-23-034304.txt
0001955063,"MASTERWORKS 202, LLC",1-K,0001493152-24-016652,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001955063/000149315224016652/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001955063/000149315224016652/0001493152-24-016652.txt
0001955063,"MASTERWORKS 202, LLC",1-SA,0001493152-23-034305,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001955063/000149315223034305/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001955063/000149315223034305/0001493152-23-034305.txt
0001955692,"MASTERWORKS 203, LLC",1-K,0001493152-24-016656,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001955692/000149315224016656/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001955692/000149315224016656/0001493152-24-016656.txt
0001955692,"MASTERWORKS 203, LLC",1-SA,0001493152-23-034306,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001955692/000149315223034306/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001955692/000149315223034306/0001493152-23-034306.txt
0001955693,"MASTERWORKS 204, LLC",1-K,0001493152-24-016659,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001955693/000149315224016659/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001955693/000149315224016659/0001493152-24-016659.txt
0001955693,"MASTERWORKS 204, LLC",1-SA,0001493152-23-034307,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001955693/000149315223034307/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001955693/000149315223034307/0001493152-23-034307.txt
0001955789,"MASTERWORKS 205, LLC",1-K,0001493152-24-016662,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001955789/000149315224016662/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001955789/000149315224016662/0001493152-24-016662.txt
0001955789,"MASTERWORKS 205, LLC",1-SA,0001493152-23-034308,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001955789/000149315223034308/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001955789/000149315223034308/0001493152-23-034308.txt
0001955770,"MASTERWORKS 206, LLC",1-K,0001493152-24-016665,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001955770/000149315224016665/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001955770/000149315224016665/0001493152-24-016665.txt
0001955770,"MASTERWORKS 206, LLC",1-SA,0001493152-23-034309,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001955770/000149315223034309/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001955770/000149315223034309/0001493152-23-034309.txt
0001955809,"MASTERWORKS 207, LLC",1-K,0001493152-24-016667,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001955809/000149315224016667/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001955809/000149315224016667/0001493152-24-016667.txt
0001955809,"MASTERWORKS 207, LLC",1-SA,0001493152-23-034310,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001955809/000149315223034310/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001955809/000149315223034310/0001493152-23-034310.txt
